MAZ,TAZ,PLAN_JURIS,AGENCY,SOI,BLOCK_ID,HH_POP,Base_HH,Base_HU,Base_EMP,HH_SF,HH_MF,HH_OTH,HU_SF,HU_MF,HU_OTH,Base_EDU,Base_FOO,Base_GOV,Base_IND,Base_MED,Base_OFC,Base_OTH,Base_RET,Base_AGR,Base_DORM,Base_MEDICAL,Base_PRISON,Base_MILITARY,Base_SCHL,Base_ELEM,Base_HS,Base_COLLEGE,MAZ_PARENT,PLANNED,GEO_AREA
137,2222,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,Rural
138,2222,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.30478017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30478017,0,0,0,0,0,0,0,0,138,0,Rural
139,2222,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.734311894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734311894,0,0,0,0,0,0,0,0,139,0,Rural
140,2222,Unincorporate,Unincorporate,Unincorporate,6.02E+13,10,2,2,2.916475928,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2.916475928,0,0,0,0,0,0,0,0,140,0,Rural
141,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,3.602614612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.602614612,0,0,0,0,0,0,0,0,141,0,Rural
142,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,25.11253061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.11253061,0,0,0,0,0,0,0,0,142,0,Rural
143,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,13,3,3,15.57353606,1,0,2,1,0,2,0,0,0,7,0,0,0,0,8.573536057,0,0,0,0,0,0,0,0,143,0,Rural
144,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,Rural
145,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,1.065439468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065439468,0,0,0,0,0,0,0,0,145,0,Rural
146,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,Rural
147,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,Rural
148,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,1.388301883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388301883,0,0,0,0,0,0,0,0,148,0,Rural
149,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,2.248727624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248727624,0,0,0,0,0,0,0,0,149,0,Rural
150,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,Rural
151,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,Rural
152,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,Rural
153,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,11.02956719,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11.02956719,0,0,0,0,0,0,0,0,153,0,Rural
154,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,Rural
155,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,Rural
156,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,11.37379514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37379514,0,0,0,0,0,0,0,0,156,0,Rural
157,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,Rural
158,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,Rural
159,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,9.278913363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.278913363,0,0,0,0,0,0,0,0,159,0,Rural
160,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,Rural
161,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,Rural
162,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,44.3851963,1,0,0,1,0,0,0,0,0,20,0,0,0,0,24.3851963,0,0,0,0,0,0,0,0,162,0,Rural
163,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,Rural
164,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,Rural
165,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,1.255969051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255969051,0,0,0,0,0,0,0,0,165,0,Rural
166,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,Rural
167,2231,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,6.710218993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.710218993,0,0,0,0,0,0,0,0,167,0,Rural
168,2231,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,Rural
169,2231,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,44.52878746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.52878746,0,0,0,0,0,0,0,0,169,0,Rural
170,2231,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,Rural
171,2231,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,5.304262607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.304262607,0,0,0,0,0,0,0,0,171,0,Rural
172,2202,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,33.56574403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.56574403,0,0,0,0,0,0,0,0,172,0,Rural
173,2202,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,Rural
174,2202,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,Rural
175,2202,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,Rural
176,2202,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,Rural
177,2202,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,Rural
178,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,18.21317075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.21317075,0,0,0,0,0,0,0,0,178,0,Rural
179,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,Rural
180,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,3.225659123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225659123,0,0,0,0,0,0,0,0,180,0,Rural
181,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,19.52294626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52294626,0,0,0,0,0,0,0,0,181,0,Rural
182,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,10.5109978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5109978,0,0,0,0,0,0,0,0,182,0,Rural
183,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,15,3,3,16.41604436,1,0,2,1,0,2,0,0,0,0,0,0,0,0,16.41604436,0,0,0,0,0,0,0,0,183,0,Rural
184,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,21,6,7,13.69878373,0,0,6,0,0,7,0,0,0,0,0,9,0,0,4.698783731,0,0,0,0,0,0,0,0,184,0,Rural
185,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,30,8,9,24.81215617,7,0,0,9,0,0,0,0,0,0,0,0,0,0,24.81215617,0,0,0,0,0,0,0,0,185,0,Rural
186,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,23.29268484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.29268484,0,0,0,0,0,0,0,0,186,0,Rural
187,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,45.40592793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.40592793,0,0,0,0,0,0,0,0,187,0,Rural
188,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,10.98747862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98747862,0,0,0,0,0,0,0,0,188,0,Rural
189,2242,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,6.267884717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.267884717,0,0,0,0,0,0,0,0,189,0,Rural
190,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,Rural
191,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,Rural
192,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,Rural
193,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,1,1,1,21.32045006,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21.32045006,0,0,0,0,0,0,0,0,193,0,Rural
194,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,Rural
195,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.558316555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558316555,0,0,0,0,0,0,0,0,195,0,Rural
196,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,Rural
197,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,1.018935953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018935953,0,0,0,0,0,0,0,0,197,0,Rural
198,2241,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.273291699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273291699,0,0,0,0,0,0,0,0,198,0,Rural
199,2254,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,5.722889418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.722889418,0,0,0,0,0,0,0,0,199,0,Rural
200,2254,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,1.47837818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47837818,0,0,0,0,0,0,0,0,200,0,Rural
201,2254,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,3.597286992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597286992,0,0,0,0,0,0,0,0,201,0,Rural
202,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,42.66294506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.66294506,0,0,0,0,0,0,0,0,202,0,Rural
203,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,Rural
204,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,Rural
205,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,Rural
206,2224,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,19.03185418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03185418,0,0,0,0,0,0,0,0,206,0,Rural
207,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,9.260332582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.260332582,0,0,0,0,0,0,0,0,207,0,Rural
208,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.952953071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952953071,0,0,0,0,0,0,0,0,208,0,Rural
209,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,10.08146678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08146678,0,0,0,0,0,0,0,0,209,0,Rural
210,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,15,3,3,56.87550411,2,0,0,3,0,0,0,0,0,0,0,0,0,0,56.87550411,0,0,0,0,0,0,0,0,210,0,Rural
211,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,Rural
212,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,10,2,2,0.158940568,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.158940568,0,0,0,0,0,0,0,0,212,0,Rural
213,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,7.186036891,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.186036891,0,0,0,0,0,0,0,0,213,0,Rural
214,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,0.199353592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.199353592,0,0,0,0,0,0,0,0,214,0,Rural
215,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,Rural
216,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,10,2,2,0.584481973,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.584481973,0,0,0,0,0,0,0,0,216,0,Rural
217,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,1.186369754,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.186369754,0,0,0,0,0,0,0,0,217,0,Rural
218,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,2.401508732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.401508732,0,0,0,0,0,0,0,0,218,0,Rural
219,2229,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,Rural
220,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.537039796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537039796,0,0,0,0,0,0,0,0,220,0,Rural
221,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,1.69863531,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69863531,0,0,0,0,0,0,0,0,221,0,Rural
222,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,Rural
223,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.367445027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367445027,0,0,0,0,0,0,0,0,223,0,Rural
224,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,Rural
225,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.270761294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270761294,0,0,0,0,0,0,0,0,225,0,Rural
226,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.641164947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641164947,0,0,0,0,0,0,0,0,226,0,Rural
227,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,Rural
228,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.797783299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797783299,0,0,0,0,0,0,0,0,228,0,Rural
229,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,Rural
230,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,Rural
231,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,5,1,1,0.258174426,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.258174426,0,0,0,0,0,0,0,0,231,0,Rural
232,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,Rural
233,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,Rural
234,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.463169189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463169189,0,0,0,0,0,0,0,0,234,0,Rural
235,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.328638829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328638829,0,0,0,0,0,0,0,0,235,0,Rural
236,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,Rural
237,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.001748728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001748728,0,0,0,0,0,0,0,0,237,0,Rural
238,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.474897211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474897211,0,0,0,0,0,0,0,0,238,0,Rural
239,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.384759646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384759646,0,0,0,0,0,0,0,0,239,0,Rural
240,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,Rural
241,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,2.880786154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.880786154,0,0,0,0,0,0,0,0,241,0,Rural
242,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.078433775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078433775,0,0,0,0,0,0,0,0,242,0,Rural
243,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,41.76561921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.76561921,0,0,0,0,0,0,0,0,243,0,Rural
244,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,Rural
245,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.254469463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254469463,0,0,0,0,0,0,0,0,245,0,Rural
246,2226,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.164979437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164979437,0,0,0,0,0,0,0,0,246,0,Rural
247,2225,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,6.7955368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7955368,0,0,0,0,0,0,0,0,247,0,Rural
248,2225,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,Rural
249,2225,Unincorporate,Unincorporate,Unincorporate,6.02E+13,20,5,5,17.035475,4,0,0,5,0,0,0,0,0,0,0,0,0,0,17.035475,0,0,0,0,0,0,0,0,249,0,Rural
250,2225,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,1.056016809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056016809,0,0,0,0,0,0,0,0,250,0,Rural
251,2225,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0.466546847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466546847,0,0,0,0,0,0,0,0,251,0,Rural
252,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,Rural
253,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,Rural
254,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,Rural
255,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,Rural
256,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,Rural
257,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,51,13,16,0,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,Rural
258,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,Rural
259,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,Rural
260,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,Rural
261,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,Rural
262,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,Rural
263,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,Rural
264,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,Rural
265,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,Rural
266,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,Rural
267,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,Rural
268,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,Rural
269,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,Rural
270,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,Rural
271,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,Rural
272,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,Rural
273,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,Rural
274,2201,Unincorporate,Unincorporate,Unincorporate,6.02E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,Rural
